case,station,model,mode,time,receiver,system,stage,reference,satellite,mean,variance,fractional,perr,provisional_selected,selected,feedback
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G19,-189.245,2.64178,-0.244522,0.827414,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G25,-55.5736,0.455832,0.426427,0.621835,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G32,-54.8501,1.07449,0.149949,0.729279,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_WL_SD,G12,G06,24,2.51188e-15,1.42109e-14,0,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-5.27356e-15,-1.42109e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-4.21885e-15,-1.77636e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_WL_SD,G12,G32,17.019,0.0357042,0.0190393,0.0018817,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G06,8.57562,3.17168,-0.424377,0.843806,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G19,-189.511,2.46178,0.489246,0.824521,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G25,-55.4008,0.396538,-0.400771,0.595168,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G32,-54.7074,0.990063,0.292555,0.722554,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.05391e-15,4.26326e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-9.60343e-15,-7.81597e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-9.54792e-15,7.10543e-15,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_WL_SD,G12,G32,17.0173,0.0343282,0.0172928,0.00141656,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-4.16334e-15,4.9738e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-4.27436e-15,-7.10543e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-6.43929e-15,-7.81597e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_WL_SD,G12,G32,17.0207,0.033041,0.0206714,0.00108503,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.69229e-15,1.13687e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-7.21645e-16,-1.13687e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-8.32667e-15,-1.77636e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_WL_SD,G12,G32,17.0189,0.0318375,0.0188592,0.000811358,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-3.19189e-15,1.7053e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-2.66454e-15,-1.49214e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-1.03251e-14,-2.27374e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_WL_SD,G12,G32,17.0052,0.0307101,0.00517493,0.000584634,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.88658e-15,1.27898e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-1.16573e-15,-3.12639e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-8.88178e-15,-1.98952e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_WL_SD,G12,G32,16.9925,0.0296613,-0.00753787,0.000440438,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-3.52496e-15,1.20792e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,G12,G11,-19.8501,0.0321218,0.149935,0.00432217,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-6.10623e-16,-4.12115e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-9.54792e-15,3.55271e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,G12,G32,16.9857,0.0286648,-0.0142985,0.000336167,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-1.60982e-15,4.26326e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-2.66454e-15,-5.40012e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-8.54872e-15,-7.10543e-15,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_WL_SD,G12,G32,16.9853,0.0277338,-0.0147317,0.000251895,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-6.66134e-16,7.81597e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,G12,G11,-19.8661,0.0282356,0.133938,0.00154126,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-9.4369e-16,-7.95808e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-8.10463e-15,1.84741e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,G12,G32,16.9904,0.0268478,-0.00957579,0.000183557,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-5.55112e-16,1.42109e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,G12,G11,-19.8668,0.0265348,0.1332,0.00100164,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-2.05391e-15,-9.9476e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-7.32747e-15,2.77112e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,G12,G32,16.9937,0.0260105,-0.00633413,0.000134882,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G06,7.78765,1.6449,-0.212347,0.781551,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G11,199.371,1.44162,0.370743,0.770587,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G19,-189.882,1.54676,0.117504,0.773685,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G25,-54.9052,0.170374,0.0947595,0.326853,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G32,-54.105,0.605892,-0.104961,0.639236,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-1.83187e-15,7.10543e-15,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,G12,G11,-19.8482,0.0250167,0.151777,0.000950566,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-1.22125e-15,-1.13687e-12,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-5.77316e-15,3.44613e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,G12,G32,16.9893,0.0252181,-0.0107224,0.000101238,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G06,7.79231,1.55323,-0.207686,0.775218,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G11,199.353,1.33504,0.352808,0.76148,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G19,-189.899,1.48386,0.100723,0.768817,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G25,-54.9141,0.157277,0.0859229,0.2994,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,G12,G32,-54.0984,0.579829,-0.0984418,0.631081,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.66454e-15,4.26326e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,G12,G11,-19.8319,0.0236533,0.168144,0.000898226,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-2.9976e-15,-1.25056e-12,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-4.21885e-15,4.47642e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,G12,G32,16.9905,0.0244673,-0.00947509,7.44029e-05,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-1.94289e-15,-9.23706e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-1.83187e-15,-1.12976e-12,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-3.44169e-15,4.40536e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:23:30,DYNG,GPS,USER_WL_SD,G12,G32,16.9968,0.0237592,-0.00316798,5.39776e-05,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.08167e-15,-1.91847e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:00,DYNG,GPS,USER_WL_SD,G12,G19,59,8.32667e-16,-9.52127e-13,0,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-3.66374e-15,4.1922e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:00,DYNG,GPS,USER_WL_SD,G12,G32,17.0018,0.0230861,0.00184633,3.96627e-05,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.55351e-15,-2.55795e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:30,DYNG,GPS,USER_WL_SD,G12,G19,59,1.33227e-15,-6.82121e-13,0,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-3.10862e-15,2.73559e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:24:30,DYNG,GPS,USER_WL_SD,G12,G32,16.9998,0.0224458,-0.000204804,2.90992e-05,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:25:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-1.38778e-15,-3.05533e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:25:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-1.44329e-15,-5.11591e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:25:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-3.33067e-15,1.66978e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:25:00,DYNG,GPS,USER_WL_SD,G12,G32,17.0011,0.021836,0.00107689,2.13262e-05,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-4.16334e-16,-2.62901e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-1.33227e-15,-5.18696e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-3.44169e-15,5.68434e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:00,DYNG,GPS,USER_WL_SD,G12,G32,16.994,0.0206937,-0.0059795,1.14511e-05,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.77556e-16,-2.27374e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-3.33067e-15,-4.1922e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-3.60822e-15,-9.9476e-14,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:26:30,DYNG,GPS,USER_WL_SD,G12,G32,16.9917,0.0201681,-0.00830036,8.44755e-06,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,G12,G06,24,8.60423e-16,-2.20268e-13,0,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,G12,G11,-19.8105,0.0176641,0.189515,0.000152443,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-4.38538e-15,-3.97904e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-2.55351e-15,-2.4869e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,G12,G32,16.9929,0.0196586,-0.00710469,6.09716e-06,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-1.02696e-15,-2.34479e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,G12,G11,-28.6793,0.308196,0.320677,0.532527,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-5.77316e-15,-4.26326e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-2.72005e-15,-3.6593e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,G12,G32,16.9934,0.0191713,-0.00655434,4.40551e-06,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-2.47025e-15,-2.98428e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,G12,G11,-28.5561,0.16627,0.443886,0.484206,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-3.77476e-15,-4.40536e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-2.66454e-15,-5.25802e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,G12,G32,16.9949,0.0187047,-0.00506557,3.16509e-06,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,G12,G06,24,5.55112e-16,-2.77112e-13,0,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,G12,G11,-28.5804,0.114152,0.419563,0.420981,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-6.13398e-15,-3.97904e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-2.63678e-15,-6.00409e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,G12,G32,17.0024,0.018261,0.00236621,2.27135e-06,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-4.16334e-16,-3.19744e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,G12,G11,-28.6281,0.0866151,0.37187,0.326376,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,G12,G19,59,-5.71765e-15,-3.69482e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,G12,G25,28,-2.85882e-15,-6.96332e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,G12,G32,17.0097,0.0178322,0.00973607,1.69191e-06,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,G12,G06,24,-1.16573e-15,-3.33955e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,G12,G11,-28.6814,0.0697396,0.318567,0.21581,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,G12,G19,59,-6.32827e-15,-2.55795e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,G12,G25,28,-2.58127e-15,-7.70939e-13,nan,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,G12,G32,17.0079,0.0174207,0.00787033,1.20104e-06,0,0,1
r48u_20260914_DYNG_UDUC_round_feedback_fix1,DYNG,UDUC,round_feedback,2024-07-17T00:30:00,DYNG,GPS,USER_WL_SD,G12,G06,24,-6.66134e-16,-3.41061e-13,nan,0,0,1
